,Unnamed: 0,dataset,combina_1,train.shape,test.shape,f1,recall,combinations,combina_2,train.shape.1,mean,std,min,max,scores_kfold
569,8,detoxis21_toxicity,8,"(2770, 2)","(693, 2)",0.6897777543711818,0.6804412128983375,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",8,"(2770, 2)",0.6887939801975307,0.0130538190721298,0.6762337662337663,0.7128378901112503,"[0.6780351882811879, 0.6886845466155811, 0.7128378901112503, 0.6762337662337663, 0.6881785097458673]"
570,9,detoxis21_toxicity,9,"(2770, 2)","(693, 2)",0.6837744807121662,0.672470821372889,"['davincis22', 'exist21', 'meoffendes21']",9,"(2770, 2)",0.6910347647615313,0.0079475348196256,0.6806418945236425,0.7042658868309892,"[0.6941347836812367, 0.6864072327977612, 0.7042658868309892, 0.689724025974026, 0.6806418945236425]"
571,10,detoxis21_toxicity,10,"(2770, 2)","(693, 2)",0.6934274278491679,0.6913913943085285,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(2770, 2)",0.7048571609450587,0.0231074127214334,0.6836093660765278,0.7470473639352246,"[0.6843304843304844, 0.7075518569121848, 0.7470473639352246, 0.6836093660765278, 0.7017467334708714]"
572,11,detoxis21_toxicity,11,"(2770, 2)","(693, 2)",0.6947418397626113,0.684528406358828,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",11,"(2770, 2)",0.7034580596343838,0.0190931847812473,0.6865672224151453,0.7386100785988009,"[0.6865672224151453, 0.7085518884711197, 0.7386100785988009, 0.6905338879176964, 0.6930272207691563]"
573,12,detoxis21_toxicity,12,"(2770, 2)","(693, 2)",0.6908068783068784,0.6777674161068936,"['exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo']",12,"(2770, 2)",0.6890396452793561,0.0123510061524549,0.6780351882811879,0.7125805193378953,"[0.6780351882811879, 0.6886845466155811, 0.7125805193378953, 0.680385045205695, 0.6855129269564211]"
574,13,detoxis21_toxicity,13,"(2770, 2)","(693, 2)",0.6884721853451562,0.6671742266388845,"['meoffendes21', 'metwo22', 'haha18']",13,"(2770, 2)",0.6887725555444517,0.0115816367685429,0.6756223597602907,0.710504879735649,"[0.6865672224151453, 0.6859410430839001, 0.710504879735649, 0.6852272727272728, 0.6756223597602907]"
575,14,detoxis21_toxicity,14,"(2770, 2)","(693, 2)",0.697077101327154,0.6818546095673841,"['davincis22', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",14,"(2770, 2)",0.6911941021092851,0.0083987384041054,0.6827232360001882,0.7069066053947598,"[0.6827232360001882, 0.6854577562679385, 0.7069066053947598, 0.6905338879176964, 0.6903490249658426]"
576,15,detoxis21_toxicity,15,"(2770, 2)","(693, 2)",0.6950276770376026,0.6765580148333795,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22']",15,"(2770, 2)",0.7004103862001712,0.0200947133133384,0.6838492808005003,0.7377559483009994,"[0.6838492808005003, 0.7048917713570282, 0.7377559483009994, 0.6900971742743894, 0.6854577562679385]"
577,16,detoxis21_toxicity,16,"(2770, 2)","(693, 2)",0.6937109797829291,0.684579405207711,"['haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",16,"(2770, 2)",0.6931372706682233,0.01223945401817,0.6788152471850288,0.714971702966901,"[0.6788152471850288, 0.6849575445976475, 0.714971702966901, 0.6933530138458823, 0.6935888447456571]"
578,17,detoxis21_toxicity,17,"(2770, 2)","(693, 2)",0.6960590560334805,0.6725218202217721,"['davincis22', 'exist21', 'metwo22']",17,"(2770, 2)",0.686995021849692,0.0103472464910439,0.6762337662337663,0.7062475985552908,"[0.6833510247407529, 0.6880234771573605, 0.7062475985552908, 0.6762337662337663, 0.6811192425612893]"
579,18,detoxis21_toxicity,18,"(2770, 2)","(693, 2)",0.6913533117007062,0.6712104212504918,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'haha18']",18,"(2770, 2)",0.7043436813605819,0.0234388845257192,0.6799764220453877,0.7487528344671202,"[0.6952136438657619, 0.7032511489255993, 0.7487528344671202, 0.694524357499041, 0.6799764220453877]"
580,19,detoxis21_toxicity,19,"(2770, 2)","(693, 2)",0.6937109797829291,0.6752466158620991,"['detoxis21_aggressiveness', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",19,"(2770, 2)",0.7053400357558849,0.0206271307389901,0.6843304843304844,0.7427545669728304,"[0.6886845466155811, 0.7075518569121848, 0.7427545669728304, 0.7033787239483442, 0.6843304843304844]"
581,20,detoxis21_toxicity,20,"(2770, 2)","(693, 2)",0.6895006720764674,0.6697970245814452,"['davincis22', 'haha21', 'misogyny_centrogeo', 'metwo22']",20,"(2770, 2)",0.6902835422855087,0.0119891166531111,0.6779208009645288,0.7098112385154485,"[0.678376978959095, 0.6886845466155811, 0.7098112385154485, 0.6966241463728902, 0.6779208009645288]"
582,21,detoxis21_toxicity,21,"(2770, 2)","(693, 2)",0.6973791117615766,0.6913913943085285,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",21,"(2770, 2)",0.7052903248522153,0.0171642854352283,0.6903490249658426,0.7377408814326456,"[0.6903490249658426, 0.7048917713570282, 0.7377408814326456, 0.6917232130346884, 0.7017467334708714]"
583,22,detoxis21_toxicity,22,"(2770, 2)","(693, 2)",0.6874302670623145,0.6791808127759402,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",22,"(2770, 2)",0.7048405395112642,0.0208425342313621,0.6876591740640079,0.7436469285269978,"[0.6891723167859908, 0.7091999206802833, 0.7436469285269978, 0.694524357499041, 0.6876591740640079]"
584,23,detoxis21_toxicity,23,"(2770, 2)","(693, 2)",0.6937109797829291,0.6711594224016086,"['detoxis21_aggressiveness', 'exist21', 'misogyny_centrogeo', 'metwo22', 'haha18']",23,"(2770, 2)",0.7015736474473282,0.0213367305177554,0.6795184490306442,0.7402601330913492,"[0.6865672224151453, 0.7065357949676716, 0.7402601330913492, 0.6949866377318303, 0.6795184490306442]"
585,24,detoxis21_toxicity,24,"(2770, 2)","(693, 2)",0.6861280808931958,0.6657098311209547,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo', 'metwo22', 'haha18']",24,"(2770, 2)",0.6915235191434214,0.0123469267336325,0.6731461930195006,0.7065357949676716,"[0.6815791131267321, 0.6957620071234683, 0.7065357949676716, 0.7005944874797334, 0.6731461930195006]"
586,25,detoxis21_toxicity,25,"(2770, 2)","(693, 2)",0.6931322431632924,0.6751446181643329,"['mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",25,"(2770, 2)",0.68967212170408,0.0112509194088342,0.6792354060913706,0.7107490615293737,"[0.6792354060913706, 0.6914157500823749, 0.7107490615293737, 0.6836093660765278, 0.6833510247407529]"
587,26,detoxis21_toxicity,26,"(2770, 2)","(693, 2)",0.6980820105820106,0.6792318116248234,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress']",26,"(2770, 2)",0.7022175211315117,0.02043151450286,0.6827232360001882,0.7403058479981557,"[0.6827232360001882, 0.7048917713570282, 0.7403058479981557, 0.6949866377318303, 0.6881801125703565]"
588,27,detoxis21_toxicity,27,"(2770, 2)","(693, 2)",0.6944444444444444,0.6804922117472205,"['davincis22', 'detoxis21_aggressiveness', 'mexa3t18_aggress', 'misogyny_centrogeo']",27,"(2770, 2)",0.7043935100808543,0.0208376705784464,0.6886845466155811,0.7445301930295928,"[0.6886845466155811, 0.7038600653163787, 0.7445301930295928, 0.6961588502572109, 0.6887338951855081]"
589,28,detoxis21_toxicity,28,"(2770, 2)","(693, 2)",0.6937109797829291,0.6752976147109823,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21']",28,"(2770, 2)",0.700082943059207,0.0179545369496301,0.6847944620928359,0.7343997321319858,"[0.697904494819662, 0.6968417761100687, 0.7343997321319858, 0.6864742501414827, 0.6847944620928359]"
590,29,detoxis21_toxicity,29,"(2770, 2)","(693, 2)",0.6902958076186423,0.6793338093225896,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21']",29,"(2770, 2)",0.7060025635421987,0.0235915517505501,0.6891723167859908,0.7521745613599086,"[0.6908904331404536, 0.7032511489255993, 0.7521745613599086, 0.694524357499041, 0.6891723167859908]"
591,30,detoxis21_toxicity,30,"(2770, 2)","(693, 2)",0.7003953853369422,0.68064520829387,"['mexa3t18_aggress', 'metwo22', 'haha18']",30,"(2770, 2)",0.6931199383380757,0.01305058646255,0.6778375564746022,0.7173588654767522,"[0.6914157500823749, 0.6886845466155811, 0.7173588654767522, 0.6778375564746022, 0.6903029730410684]"
592,31,detoxis21_toxicity,31,"(2770, 2)","(693, 2)",0.6976697169610556,0.6764560171356132,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo']",31,"(2770, 2)",0.7078511650632967,0.023470163878278,0.6844405696018601,0.7513608064720301,"[0.6903029730410684, 0.7075518569121848, 0.7513608064720301, 0.7055996192893401, 0.6844405696018601]"
593,32,detoxis21_toxicity,32,"(2770, 2)","(693, 2)",0.6874302670623145,0.6751446181643329,"['detoxis21_aggressiveness', 'exist21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",32,"(2770, 2)",0.7045476655180244,0.0196369119842109,0.6833510247407529,0.7394444191585878,"[0.6903029730410684, 0.7102005231037489, 0.7394444191585878, 0.6994393875459644, 0.6833510247407529]"
594,33,detoxis21_toxicity,33,"(2770, 2)","(693, 2)",0.6950276770376026,0.6725218202217721,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",33,"(2770, 2)",0.6966872784140025,0.014512554388306,0.6811192425612893,0.724188112745098,"[0.6946649029982364, 0.6925109443402127, 0.724188112745098, 0.6909531894251759, 0.6811192425612893]"
595,34,detoxis21_toxicity,34,"(2770, 2)","(693, 2)",0.6957593856879596,0.6712104212504918,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'metwo22', 'haha18']",34,"(2770, 2)",0.6894358250502712,0.007566557536649,0.6799764220453877,0.702627869707092,"[0.6914157500823749, 0.6854577562679385, 0.702627869707092, 0.6877013271485632, 0.6799764220453877]"
596,35,detoxis21_toxicity,35,"(2770, 2)","(693, 2)",0.6997209951174146,0.6767110113800289,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'metwo22', 'haha18']",35,"(2770, 2)",0.6998537377085471,0.0152999363486642,0.6868561420269088,0.7293145832379033,"[0.6930272207691563, 0.6995368545910703, 0.7293145832379033, 0.6905338879176964, 0.6868561420269088]"
597,36,detoxis21_toxicity,36,"(2770, 2)","(693, 2)",0.6997209951174146,0.672470821372889,"['exist21', 'mexa3t18_aggress', 'metwo22']",36,"(2770, 2)",0.6890036548262269,0.0146738482929524,0.6733317880336875,0.7164190018743241,"[0.6886845466155811, 0.6859410430839001, 0.7164190018743241, 0.6733317880336875, 0.6806418945236425]"
598,37,detoxis21_toxicity,37,"(2770, 2)","(693, 2)",0.6931322431632924,0.6657098311209547,"['exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress']",37,"(2770, 2)",0.6904930867029551,0.014781557595669,0.6731461930195006,0.7175362230610008,"[0.6864072327977612, 0.6914157500823749, 0.7175362230610008, 0.6839600345541376, 0.6731461930195006]"
599,38,detoxis21_toxicity,38,"(2770, 2)","(693, 2)",0.6910860534124629,0.6818546095673841,"['davincis22', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",38,"(2770, 2)",0.693750032181257,0.008922310560289,0.6843304843304844,0.7085518884711197,"[0.6843304843304844, 0.6865672224151453, 0.7085518884711197, 0.6989515407236926, 0.6903490249658426]"
600,39,detoxis21_toxicity,39,"(2770, 2)","(693, 2)",0.7033829342013485,0.6766090136822626,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'metwo22', 'haha18']",39,"(2770, 2)",0.7028466521129564,0.0208028808698257,0.6859410430839001,0.7428603212232106,"[0.6876591740640079, 0.7016138719364526, 0.7428603212232106, 0.6961588502572109, 0.6859410430839001]"
601,40,detoxis21_toxicity,40,"(2770, 2)","(693, 2)",0.6973791117615766,0.6739352168908188,"['exist21', 'metwo22', 'haha18']",40,"(2770, 2)",0.688944076355573,0.0139910376663528,0.671737012987013,0.7140475707998944,"[0.6849575445976475, 0.6907931456257645, 0.7140475707998944, 0.671737012987013, 0.6831851077675455]"
602,41,detoxis21_toxicity,41,"(2770, 2)","(693, 2)",0.6910860534124629,0.6643474333007912,"['davincis22', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",41,"(2770, 2)",0.6901074037217204,0.0114448718081008,0.6715605928509154,0.7062475985552908,"[0.6852410296752764, 0.6941347836812367, 0.7062475985552908, 0.6933530138458823, 0.6715605928509154]"
603,42,detoxis21_toxicity,42,"(2770, 2)","(693, 2)",0.6957593856879596,0.675195617013216,"['exist21', 'mexa3t18_aggress', 'metwo22', 'haha18']",42,"(2770, 2)",0.6907332770532909,0.0136901448898737,0.6733317880336875,0.7147621609160071,"[0.6930386089006778, 0.6886845466155811, 0.7147621609160071, 0.6733317880336875, 0.6838492808005003]"
604,43,detoxis21_toxicity,43,"(2770, 2)","(693, 2)",0.6987020423744988,0.684528406358828,"['davincis22', 'detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'metwo22']",43,"(2770, 2)",0.7067167487092337,0.0211744467384971,0.6892731946716522,0.7479382290754626,"[0.6892731946716522, 0.7016138719364526, 0.7479382290754626, 0.7017312270934448, 0.6930272207691563]"
605,44,detoxis21_toxicity,44,"(2770, 2)","(693, 2)",0.6910860534124629,0.6765580148333795,"['exist21', 'haha21', 'mexa3t18_aggress', 'metwo22']",44,"(2770, 2)",0.6954407272284419,0.0121638183899936,0.6854577562679385,0.7191943444044284,"[0.6930386089006778, 0.6914157500823749, 0.7191943444044284, 0.6880971764867896, 0.6854577562679385]"
606,45,detoxis21_toxicity,45,"(2770, 2)","(693, 2)",0.6967638142501174,0.6725218202217721,"['exist21', 'mexa3t18_aggress', 'haha18']",45,"(2770, 2)",0.689162558514114,0.0136747285271124,0.6762337662337663,0.714971702966901,"[0.6831851077675455, 0.6903029730410684, 0.714971702966901, 0.6762337662337663, 0.6811192425612893]"
607,46,detoxis21_toxicity,46,"(2770, 2)","(693, 2)",0.6966238148116511,0.6603112386891838,"['detoxis21_aggressiveness', 'exist21', 'meoffendes21', 'misogyny_centrogeo']",46,"(2770, 2)",0.7020818381400209,0.0242648647070213,0.6672672672672673,0.7419518531281833,"[0.6930386089006778, 0.7091999206802833, 0.7419518531281833, 0.6989515407236926, 0.6672672672672673]"
608,47,detoxis21_toxicity,47,"(2770, 2)","(693, 2)",0.6960590560334805,0.6752466158620991,"['detoxis21_aggressiveness', 'misogyny_centrogeo', 'metwo22', 'haha18']",47,"(2770, 2)",0.7029199026470038,0.0190562063239105,0.6843304843304844,0.7377559483009994,"[0.6881801125703565, 0.7065357949676716, 0.7377559483009994, 0.6977971730655073, 0.6843304843304844]"
609,48,detoxis21_toxicity,48,"(2770, 2)","(693, 2)",0.7010472437402242,0.6725218202217721,"['davincis22', 'detoxis21_aggressiveness', 'meoffendes21', 'metwo22', 'haha18']",48,"(2770, 2)",0.7025707366076013,0.019700723816632,0.6811192425612893,0.7386156093997321,"[0.6892731946716522, 0.7032511489255993, 0.7386156093997321, 0.7005944874797334, 0.6811192425612893]"
610,49,detoxis21_toxicity,49,"(2770, 2)","(693, 2)",0.6939827622898489,0.6725728190706552,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",49,"(2770, 2)",0.7054517588659535,0.0235557411313711,0.6815791131267321,0.7504618814224422,"[0.6984732973878858, 0.7022201448936667, 0.7504618814224422, 0.694524357499041, 0.6815791131267321]"
611,50,detoxis21_toxicity,50,"(2770, 2)","(693, 2)",0.6871693121693121,0.671312418948258,[],50,"(2770, 2)",0.6943525940609099,0.0177147124945227,0.6765326746013924,0.7267565676532325,"[0.6968417761100687, 0.6907931456257645, 0.7267565676532325, 0.6765326746013924, 0.6808388063140915]"
612,0,misoginia,0,"(2645, 5)","(662, 5)",0.7900258993462412,0.790180102915952,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",0,"(2645, 5)",0.7797513460664842,0.0078980112478932,0.766631876822432,0.7901671330095734,"[0.7844366599942808, 0.7768411268411268, 0.766631876822432, 0.7806799336650083, 0.7901671330095734]"
613,1,misoginia,1,"(2645, 5)","(662, 5)",0.7885119161714906,0.7939679817038308,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'haha18']",1,"(2645, 5)",0.7804817208629857,0.0122324653162865,0.7627249403448337,0.7939390690610203,"[0.7863130538605352, 0.7693094080640549, 0.7627249403448337, 0.7901221329844841, 0.7939390690610203]"
614,2,misoginia,2,"(2645, 5)","(662, 5)",0.7885119161714906,0.795854774156661,"['detoxis21_aggressiveness', 'haha21', 'meoffendes21', 'misogyny_centrogeo']",2,"(2645, 5)",0.7828086533082944,0.0102682377037971,0.7692368202751796,0.7958346436433288,"[0.7863405497950152, 0.7692368202751796, 0.7724731182795699, 0.7901581345483785, 0.7958346436433288]"
615,3,misoginia,3,"(2645, 5)","(662, 5)",0.7960720422231502,0.795890508862207,"['detoxis21_aggressiveness', 'exist21', 'haha21', 'metwo22']",3,"(2645, 5)",0.7793258976908151,0.0119625316804534,0.7636510506582028,0.7957178408993393,"[0.7806799336650083, 0.7636510506582028, 0.7683621902546874, 0.7882184729768373, 0.7957178408993393]"
616,4,misoginia,4,"(2645, 5)","(662, 5)",0.7960720422231502,0.7939965694682676,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21', 'mexa3t18_aggress', 'metwo22']",4,"(2645, 5)",0.7808711347361053,0.0095671361461134,0.7684752037653542,0.7938447677307944,"[0.7844366599942808, 0.7712371115598364, 0.7684752037653542, 0.7863619306302603, 0.7938447677307944]"
617,5,misoginia,5,"(2645, 5)","(662, 5)",0.7960720422231502,0.7958833619210979,"['davincis22', 'detoxis21_aggressiveness', 'exist21', 'haha21', 'meoffendes21']",5,"(2645, 5)",0.7797454504020671,0.010727387021484,0.7655275950814984,0.7957528957528958,"[0.78446131411906, 0.7655275950814984, 0.7704264804513354, 0.7825589666055466, 0.7957528957528958]"
618,6,misoginia,6,"(2645, 5)","(662, 5)",0.7990895295902882,0.795890508862207,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'metwo22', 'haha18']",6,"(2645, 5)",0.7781950772214341,0.012684679546345,0.7636747020246243,0.7957178408993393,"[0.7787995210950482, 0.7636747020246243, 0.7645648491113217, 0.7882184729768373, 0.7957178408993393]"
619,7,misoginia,7,"(2645, 5)","(662, 5)",0.7854808675332262,0.7920740423098913,"['davincis22', 'meoffendes21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",7,"(2645, 5)",0.7801799606115355,0.0102043836605383,0.7668325825906535,0.792053803710798,"[0.7882426945731114, 0.7693094080640549, 0.7668325825906535, 0.78446131411906, 0.792053803710798]"
620,8,misoginia,8,"(2645, 5)","(662, 5)",0.797583081570997,0.7996640937678674,"['davincis22', 'exist21', 'haha21', 'mexa3t18_aggress', 'misogyny_centrogeo', 'haha18']",8,"(2645, 5)",0.7823993009500565,0.0092668224409376,0.7722706922282172,0.7995352495352497,"[0.7825807258626543, 0.7768985532109567, 0.7722706922282172, 0.7807112839132051, 0.7995352495352497]"
621,9,misoginia,9,"(2645, 5)","(662, 5)",0.7915388828039431,0.7958762149799886,"['davincis22', 'exist21', 'meoffendes21']",9,"(2645, 5)",0.7801638756578113,0.0127861410971648,0.7617730313947504,0.7957820989419503,"[0.7863405497950152, 0.7617730313947504, 0.7686810035842293, 0.7882426945731114, 0.7957820989419503]"
622,10,misoginia,10,"(2645, 5)","(662, 5)",0.7869969125026527,0.7958619210977702,"['detoxis21_aggressiveness', 'haha21', 'mexa3t18_aggress']",10,"(2645, 5)",0.7804962526545445,0.0100210998124165,0.766631876822432,0.7958229693798782,"[0.782530984017359, 0.773058773058773, 0.766631876822432, 0.7844366599942809, 0.7958229693798782]"
